"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"18356","SHAWNEE ON DELAWARE, PA","G","D",0,"D",0,"D",0,24,"SHAWNEE ON DELAWARE","PA","MONROE"
"18357","SKYTOP, PA","E","D",0,"D",0,"D",0,2,"SKYTOP","PA","MONROE"
"18360","STROUDSBURG, PA",,"G",9087,"G",56893,"G",242593,910,"STROUDSBURG","PA","MONROE"
"18370","SWIFTWATER, PA","H","D",0,"D",0,"D",0,49,"SWIFTWATER","PA","MONROE"
"18371","TAMIMENT, PA",,"G",44,"G",183,"G",815,7,"TAMIMENT","PA","PIKE"
"18372","TANNERSVILLE, PA",,"G",3278,"G",16111,"G",63581,246,"TANNERSVILLE","PA","MONROE"
"18403","ARCHBALD, PA",,"G",2372,"G",15243,"G",63449,168,"ARCHBALD","PA","LACKAWANNA"
"18405","BEACH LAKE, PA",,"H",298,"H",2334,"H",10721,46,"BEACH LAKE","PA","WAYNE"
"18407","CARBONDALE, PA",,"G",3521,"G",29353,"G",113578,287,"CARBONDALE","PA","LACKAWANNA"
"18410","CHINCHILLA, PA",,"G",186,"G",1405,"G",6194,21,"CHINCHILLA","PA","LACKAWANNA"
"18411","CLARKS SUMMIT, PA",,"G",8248,"H",81422,"H",311074,597,"CLARKS SUMMIT","PA","LACKAWANNA"
"18413","CLIFFORD, PA",,"G",102,"G",909,"G",3432,23,"CLIFFORD","PA","SUSQUEHANNA"
"18414","DALTON, PA",,"G",419,"G",2454,"G",11358,99,"DALTON","PA","LACKAWANNA"
"18415","DAMASCUS, PA",,"G",45,"G",336,"G",1525,11,"DAMASCUS","PA","WAYNE"
"18416","ELMHURST, PA","A","D",0,"D",0,"D",0,2,"ELMHURST","PA","LACKAWANNA"
"18417","EQUINUNK, PA",,"H",109,"H",658,"H",3548,25,"EQUINUNK","PA","WAYNE"
"18419","FACTORYVILLE, PA",,"G",381,"G",2856,"G",11947,65,"FACTORYVILLE","PA","WYOMING"
"18420","FLEETVILLE, PA",,"G",26,"H",138,"H",628,9,"FLEETVILLE","PA","LACKAWANNA"
"18421","FOREST CITY, PA",,"H",569,"H",4236,"H",17490,77,"FOREST CITY","PA","SUSQUEHANNA"
"18424","GOULDSBORO, PA",,"G",1198,"G",7339,"G",29969,90,"GOULDSBORO","PA","WAYNE"
"18425","GREELEY, PA",,"G",87,"G",586,"G",3911,20,"GREELEY","PA","PIKE"
"18426","GREENTOWN, PA",,"G",373,"G",1919,"G",8597,75,"GREENTOWN","PA","PIKE"
"18427","HAMLIN, PA",,"G",1022,"G",5281,"G",22824,78,"HAMLIN","PA","WAYNE"
"18428","HAWLEY, PA",,"G",2585,"G",14159,"G",63343,298,"HAWLEY","PA","PIKE"
"18431","HONESDALE, PA",,"G",6099,"G",46278,"G",199560,516,"HONESDALE","PA","WAYNE"
"18433","JERMYN, PA",,"G",955,"G",5850,"G",26991,110,"JERMYN","PA","LACKAWANNA"
"18434","JESSUP, PA",,"G",2042,"G",21451,"G",84865,85,"JESSUP","PA","LACKAWANNA"
"18435","LACKAWAXEN, PA",,"H",136,"H",1187,"H",4409,17,"LACKAWAXEN","PA","PIKE"
"18436","LAKE ARIEL, PA",,"H",1236,"G",6879,"G",32667,185,"LAKE ARIEL","PA","WAYNE"
"18437","LAKE COMO, PA",,"H",49,"G",374,"H",2558,10,"LAKE COMO","PA","WAYNE"
"18438","LAKEVILLE, PA",,"G",314,"G",2938,"G",12026,30,"LAKEVILLE","PA","WAYNE"
"18439","LAKEWOOD, PA","B","S",0,"H",732,"G",3607,13,"LAKEWOOD","PA","WAYNE"
"18440","LA PLUME, PA","F","D",0,"D",0,"D",0,13,"LA PLUME","PA","LACKAWANNA"
"18441","LENOXVILLE, PA","B","D",0,"D",0,"D",0,7,"LENOXVILLE","PA","SUSQUEHANNA"
"18443","MILANVILLE, PA",,"G",19,"G",135,"G",575,7,"MILANVILLE","PA","WAYNE"
"18444","MOSCOW, PA",,"G",2295,"G",14991,"G",63382,257,"MOSCOW","PA","LACKAWANNA"
"18445","NEWFOUNDLAND, PA",,"G",466,"H",2858,"H",12234,44,"NEWFOUNDLAND","PA","WAYNE"
"18446","NICHOLSON, PA",,"G",452,"G",3406,"G",13126,71,"NICHOLSON","PA","WYOMING"
"18447","OLYPHANT, PA",,"G",2652,"G",21828,"G",91297,249,"OLYPHANT","PA","LACKAWANNA"
"18448","OLYPHANT, PA","E","D",0,"D",0,"D",0,2,"OLYPHANT","PA","LACKAWANNA"
"18449","ORSON, PA","A","D",0,"D",0,"D",0,2,"ORSON","PA","WAYNE"
"18451","PAUPACK, PA","B","D",0,"D",0,"D",0,11,"PAUPACK","PA","PIKE"
"18452","PECKVILLE, PA",,"G",1076,"G",7458,"G",29872,111,"PECKVILLE","PA","LACKAWANNA"
"18453","PLEASANT MOUNT, PA",,"G",23,"H",184,"H",794,8,"PLEASANT MOUNT","PA","WAYNE"
"18454","POYNTELLE, PA","A","D",0,"D",0,"D",0,3,"POYNTELLE","PA","WAYNE"
"18455","PRESTON PARK, PA","B","D",0,"D",0,"D",0,9,"PRESTON PARK","PA","WAYNE"
"18456","PROMPTON, PA","A","D",0,"D",0,"D",0,4,"PROMPTON","PA","WAYNE"
"18457","ROWLAND, PA",,"G",26,"G",306,"G",1376,7,"ROWLAND","PA","PIKE"
"18458","SHOHOLA, PA",,"G",274,"G",1778,"G",8175,48,"SHOHOLA","PA","PIKE"
"18459","SOUTH CANAAN, PA","C","D",0,"D",0,"D",0,6,"SOUTH CANAAN","PA","WAYNE"
"18460","SOUTH STERLING, PA",,"H",88,"S",0,"H",2007,11,"SOUTH STERLING","PA","WAYNE"
"18461","STARLIGHT, PA","B","S",0,"G",281,"G",1745,11,"STARLIGHT","PA","WAYNE"
"18462","STARRUCCA, PA","A","D",0,"D",0,"D",0,2,"STARRUCCA","PA","WAYNE"
"18463","STERLING, PA",,"G",56,"G",215,"G",977,9,"STERLING","PA","WAYNE"
"18464","TAFTON, PA",,"G",87,"G",577,"G",3197,26,"TAFTON","PA","PIKE"
"18465","THOMPSON, PA",,"G",35,"G",311,"G",1965,17,"THOMPSON","PA","SUSQUEHANNA"
"18466","TOBYHANNA, PA",,"G",2798,"G",29591,"G",123209,117,"TOBYHANNA","PA","MONROE"
"18469","TYLER HILL, PA","B","S",0,"H",386,"H",2213,12,"TYLER HILL","PA","WAYNE"
"18470","UNION DALE, PA","E","S",0,"H",1967,"H",6119,40,"UNION DALE","PA","SUSQUEHANNA"
"18471","WAVERLY, PA",,"H",141,"H",835,"H",3485,20,"WAVERLY","PA","LACKAWANNA"
"18472","WAYMART, PA",,"H",673,"G",4607,"G",19691,72,"WAYMART","PA","WAYNE"
"18473","WHITE MILLS, PA","A","D",0,"D",0,"D",0,4,"WHITE MILLS","PA","WAYNE"
"18501","SCRANTON, PA",,"G",853,"G",8751,"G",33976,25,"SCRANTON","PA","LACKAWANNA"
"18502","SCRANTON, PA","B","S",0,"S",0,"H",388,3,"SCRANTON","PA","LACKAWANNA"
"18503","SCRANTON, PA",,"G",6392,"G",68269,"G",264094,452,"SCRANTON","PA","LACKAWANNA"
"18504","SCRANTON, PA",,"G",3783,"G",30087,"G",118365,275,"SCRANTON","PA","LACKAWANNA"
"18505","SCRANTON, PA",,"G",5387,"G",38633,"G",153941,352,"SCRANTON","PA","LACKAWANNA"
"18507","MOOSIC, PA",,"G",8234,"G",79032,"G",275250,299,"MOOSIC","PA","LACKAWANNA"
"18508","SCRANTON, PA",,"G",6827,"G",43752,"G",190928,378,"SCRANTON","PA","LACKAWANNA"
"18509","SCRANTON, PA",,"G",9699,"G",60955,"G",260745,329,"SCRANTON","PA","LACKAWANNA"
"18510","SCRANTON, PA",,"H",9904,"H",96279,"H",375282,254,"SCRANTON","PA","LACKAWANNA"
"18512","SCRANTON, PA",,"G",8180,"G",72085,"G",300526,389,"SCRANTON","PA","LACKAWANNA"
"18515","SCRANTON, PA","F","D",0,"D",0,"D",0,2,"SCRANTON","PA","LACKAWANNA"
"18517","TAYLOR, PA",,"H",2718,"G",21824,"G",98492,118,"TAYLOR","PA","LACKAWANNA"
"18518","OLD FORGE, PA",,"G",1961,"G",14010,"G",57658,179,"OLD FORGE","PA","LACKAWANNA"
"18519","SCRANTON, PA",,"G",4849,"G",24819,"G",110215,194,"SCRANTON","PA","LACKAWANNA"
"18601","BEACH HAVEN, PA","A","D",0,"D",0,"D",0,1,"BEACH HAVEN","PA","LUZERNE"
"18602","BEAR CREEK, PA",,"H",27,"H",120,"H",458,7,"BEAR CREEK","PA","LUZERNE"
"18603","BERWICK, PA",,"G",8573,"G",90159,"G",387849,400,"BERWICK","PA","COLUMBIA"
"18610","BLAKESLEE, PA",,"H",1612,"G",5710,"G",19653,92,"BLAKESLEE","PA","MONROE"
"18611","CAMBRA, PA","A","D",0,"D",0,"D",0,1,"CAMBRA","PA","LUZERNE"
"18612","DALLAS, PA",,"G",6030,"H",41276,"G",166900,378,"DALLAS","PA","LUZERNE"
"18614","DUSHORE, PA",,"G",588,"G",3235,"G",12927,79,"DUSHORE","PA","SULLIVAN"
"18615","FALLS, PA",,"G",121,"H",907,"H",4703,23,"FALLS","PA","WYOMING"
"18616","FORKSVILLE, PA",,"G",138,"G",1028,"G",4126,21,"FORKSVILLE","PA","SULLIVAN"
"18617","GLEN LYON, PA","A","S",0,"G",54,"G",275,9,"GLEN LYON","PA","LUZERNE"
"18618","HARVEYS LAKE, PA",,"H",351,"H",1545,"H",6699,47,"HARVEYS LAKE","PA","LUZERNE"
"18619","HILLSGROVE, PA","B","D",0,"D",0,"D",0,5,"HILLSGROVE","PA","SULLIVAN"
"18621","HUNLOCK CREEK, PA",,"G",554,"G",4926,"G",24512,78,"HUNLOCK CREEK","PA","LUZERNE"
"18622","HUNTINGTON MILLS, PA","A","D",0,"D",0,"D",0,2,"HUNTINGTON MILLS","PA","LUZERNE"
"18623","LACEYVILLE, PA",,"G",268,"G",1430,"G",5274,40,"LACEYVILLE","PA","WYOMING"
"18624","LAKE HARMONY, PA",,"G",575,"H",2788,"H",11626,27,"LAKE HARMONY","PA","CARBON"
"18625","LAKE WINOLA, PA",,"H",235,"H",1572,"H",6452,16,"LAKE WINOLA","PA","WYOMING"
"18626","LAPORTE, PA",,"G",155,"G",994,"G",4375,19,"LAPORTE","PA","SULLIVAN"
"18627","LEHMAN, PA",,"G",35,"G",231,"G",736,7,"LEHMAN","PA","LUZERNE"
"18628","LOPEZ, PA","C","D",0,"D",0,"D",0,2,"LOPEZ","PA","SULLIVAN"
"18629","MEHOOPANY, PA","H","D",0,"D",0,"D",0,40,"MEHOOPANY","PA","WYOMING"
"18630","MESHOPPEN, PA",,"G",491,"G",4642,"G",22946,50,"MESHOPPEN","PA","WYOMING"
"18631","MIFFLINVILLE, PA",,"G",221,"H",1434,"G",8364,27,"MIFFLINVILLE","PA","COLUMBIA"
"18632","MILDRED, PA","A","D",0,"D",0,"D",0,6,"MILDRED","PA","SULLIVAN"
"18634","NANTICOKE, PA",,"G",1607,"G",10330,"G",42102,179,"NANTICOKE","PA","LUZERNE"
"18635","NESCOPECK, PA",,"H",300,"G",1941,"G",8198,54,"NESCOPECK","PA","LUZERNE"
"18636","NOXEN, PA",,"G",38,"G",299,"G",1240,9,"NOXEN","PA","WYOMING"
"18640","PITTSTON, PA",,"G",12852,"G",111803,"G",458505,515,"PITTSTON","PA","LUZERNE"
"18641","PITTSTON, PA",,"G",1262,"G",9754,"G",38883,117,"PITTSTON","PA","LUZERNE"
"18642","DURYEA, PA",,"G",812,"G",9634,"G",35945,63,"DURYEA","PA","LUZERNE"
"18643","PITTSTON, PA",,"H",3555,"H",31951,"H",131671,219,"PITTSTON","PA","LUZERNE"
"18644","WYOMING, PA",,"G",1857,"G",12199,"G",53385,178,"WYOMING","PA","LUZERNE"
"18651","PLYMOUTH, PA",,"G",745,"G",4847,"G",21007,128,"PLYMOUTH","PA","LUZERNE"
"18654","SHAWANESE, PA","A","D",0,"D",0,"D",0,1,"SHAWANESE","PA","LUZERNE"
"18655","SHICKSHINNY, PA",,"G",322,"G",1747,"G",7275,63,"SHICKSHINNY","PA","LUZERNE"
"18656","SWEET VALLEY, PA",,"H",79,"G",471,"G",2167,23,"SWEET VALLEY","PA","LUZERNE"
"18657","TUNKHANNOCK, PA",,"G",4090,"G",33043,"G",135579,375,"TUNKHANNOCK","PA","WYOMING"
"18660","WAPWALLOPEN, PA",,"G",170,"G",752,"G",3282,43,"WAPWALLOPEN","PA","LUZERNE"
"18661","WHITE HAVEN, PA",,"G",819,"G",5103,"G",22902,100,"WHITE HAVEN","PA","LUZERNE"
"18701","WILKES BARRE, PA",,"G",5810,"G",48261,"G",186968,315,"WILKES BARRE","PA","LUZERNE"
"18702","WILKES BARRE, PA",,"G",24790,"G",186455,"G",745351,1152,"WILKES BARRE","PA","LUZERNE"
"18703","WILKES BARRE, PA",,"G",1458,"G",15093,"G",64198,24,"WILKES BARRE","PA","LUZERNE"
"18704","KINGSTON, PA",,"G",10040,"G",77700,"G",322182,878,"KINGSTON","PA","LUZERNE"
"18705","WILKES BARRE, PA",,"G",3291,"G",26557,"G",113143,273,"WILKES BARRE","PA","LUZERNE"
"18706","WILKES BARRE, PA",,"G",5448,"G",49130,"G",204816,264,"WILKES BARRE","PA","LUZERNE"
"18707","MOUNTAIN TOP, PA",,"G",4223,"G",44165,"G",167940,292,"MOUNTAIN TOP","PA","LUZERNE"
"18708","SHAVERTOWN, PA",,"G",1202,"G",7298,"G",31608,144,"SHAVERTOWN","PA","LUZERNE"
"18709","LUZERNE, PA",,"G",1133,"G",6539,"G",27673,96,"LUZERNE","PA","LUZERNE"
"18710","WILKES BARRE, PA","A","D",0,"D",0,"D",0,1,"WILKES BARRE","PA","LUZERNE"
"18711","WILKES BARRE, PA","I","D",0,"D",0,"D",0,42,"WILKES BARRE","PA","LUZERNE"
"18762","WILKES BARRE, PA","F","D",0,"D",0,"D",0,5,"WILKES BARRE","PA","LUZERNE"
"18764","WILKES BARRE, PA","G","D",0,"D",0,"D",0,11,"WILKES BARRE","PA","LUZERNE"
"18765","WILKES BARRE, PA","E","D",0,"D",0,"D",0,7,"WILKES BARRE","PA","LUZERNE"
"18766","WILKES BARRE, PA","G","D",0,"D",0,"D",0,6,"WILKES BARRE","PA","LUZERNE"
"18773","WILKES BARRE, PA","E","D",0,"D",0,"D",0,8,"WILKES BARRE","PA","LUZERNE"
"18801","MONTROSE, PA",,"G",1750,"G",11311,"G",50657,238,"MONTROSE","PA","SUSQUEHANNA"
"18810","ATHENS, PA",,"G",1194,"G",13724,"G",53432,112,"ATHENS","PA","BRADFORD"
"18812","BRACKNEY, PA","B","S",0,"H",534,"H",2336,18,"BRACKNEY","PA","SUSQUEHANNA"
"18813","BROOKLYN, PA","A","D",0,"D",0,"D",0,2,"BROOKLYN","PA","SUSQUEHANNA"
"18814","BURLINGTON, PA","A","D",0,"D",0,"D",0,2,"BURLINGTON","PA","BRADFORD"
"18815","CAMPTOWN, PA","B","D",0,"D",0,"D",0,3,"CAMPTOWN","PA","BRADFORD"
"18816","DIMOCK, PA","A","S",0,"G",76,"G",446,4,"DIMOCK","PA","SUSQUEHANNA"
"18817","EAST SMITHFIELD, PA",,"G",113,"H",572,"H",2313,12,"EAST SMITHFIELD","PA","BRADFORD"
"18818","FRIENDSVILLE, PA","C","S",0,"H",1773,"H",7462,28,"FRIENDSVILLE","PA","SUSQUEHANNA"
"18821","GREAT BEND, PA",,"G",265,"G",1598,"G",6211,33,"GREAT BEND","PA","SUSQUEHANNA"
"18822","HALLSTEAD, PA",,"G",600,"G",3582,"G",15062,73,"HALLSTEAD","PA","SUSQUEHANNA"
"18823","HARFORD, PA",,"G",92,"G",386,"G",2351,13,"HARFORD","PA","SUSQUEHANNA"
"18824","HOP BOTTOM, PA",,"G",63,"H",315,"H",1640,19,"HOP BOTTOM","PA","SUSQUEHANNA"
"18825","JACKSON, PA",,"G",11,"H",72,"G",287,5,"JACKSON","PA","SUSQUEHANNA"
"18826","KINGSLEY, PA",,"H",449,"H",3566,"H",17319,43,"KINGSLEY","PA","SUSQUEHANNA"
"18827","LANESBORO, PA","A","D",0,"D",0,"D",0,2,"LANESBORO","PA","SUSQUEHANNA"
"18828","LAWTON, PA",,"G",32,"G",96,"G",441,5,"LAWTON","PA","SUSQUEHANNA"
"18829","LE RAYSVILLE, PA",,"H",65,"S",0,"H",1445,15,"LE RAYSVILLE","PA","BRADFORD"
"18830","LITTLE MEADOWS, PA",,"G",50,"G",288,"G",1286,12,"LITTLE MEADOWS","PA","SUSQUEHANNA"
"18831","MILAN, PA",,"G",231,"G",2254,"G",9442,16,"MILAN","PA","BRADFORD"
"18832","MONROETON, PA",,"G",288,"G",2570,"G",12139,34,"MONROETON","PA","BRADFORD"
"18833","NEW ALBANY, PA",,"G",114,"G",890,"G",4010,23,"NEW ALBANY","PA","BRADFORD"
"18834","NEW MILFORD, PA",,"G",861,"G",7979,"G",32418,93,"NEW MILFORD","PA","SUSQUEHANNA"
"18837","ROME, PA",,"G",281,"H",1427,"G",5339,50,"ROME","PA","BRADFORD"
"18840","SAYRE, PA",,"G",6894,"G",70834,"G",289992,274,"SAYRE","PA","BRADFORD"
"18842","SOUTH GIBSON, PA",,"G",82,"H",686,"H",4539,8,"SOUTH GIBSON","PA","SUSQUEHANNA"
"18843","SOUTH MONTROSE, PA",,"G",77,"G",383,"G",1538,10,"SOUTH MONTROSE","PA","SUSQUEHANNA"
"18844","SPRINGVILLE, PA",,"H",259,"H",2970,"H",12698,22,"SPRINGVILLE","PA","SUSQUEHANNA"
"18845","STEVENSVILLE, PA",,"H",47,"H",308,"H",1256,8,"STEVENSVILLE","PA","BRADFORD"
"18846","SUGAR RUN, PA",,"G",36,"G",158,"G",758,12,"SUGAR RUN","PA","BRADFORD"
"18847","SUSQUEHANNA, PA",,"G",719,"G",5219,"G",23268,82,"SUSQUEHANNA","PA","SUSQUEHANNA"
"18848","TOWANDA, PA",,"G",5433,"G",56056,"G",224877,289,"TOWANDA","PA","BRADFORD"
"18850","ULSTER, PA",,"H",440,"H",6202,"H",26048,35,"ULSTER","PA","BRADFORD"
"18851","WARREN CENTER, PA",,"G",28,"G",144,"G",678,7,"WARREN CENTER","PA","BRADFORD"
"18853","WYALUSING, PA",,"G",1874,"G",16697,"G",68125,107,"WYALUSING","PA","BRADFORD"
"18854","WYSOX, PA",,"G",487,"G",3990,"H",15974,69,"WYSOX","PA","BRADFORD"
"18901","DOYLESTOWN, PA",,"G",24989,"G",224204,"G",940701,1408,"DOYLESTOWN","PA","BUCKS"
"18902","DOYLESTOWN, PA",,"G",3003,"G",36208,"G",159941,358,"DOYLESTOWN","PA","BUCKS"
"18910","BEDMINSTER, PA",,"H",43,"H",323,"H",1401,11,"BEDMINSTER","PA","BUCKS"
"18911","BLOOMING GLEN, PA",,"G",176,"G",1473,"G",6445,11,"BLOOMING GLEN","PA","BUCKS"
"18912","BUCKINGHAM, PA",,"G",440,"G",3176,"G",14593,57,"BUCKINGHAM","PA","BUCKS"
"18913","CARVERSVILLE, PA","B","D",0,"D",0,"D",0,14,"CARVERSVILLE","PA","BUCKS"
"18914","CHALFONT, PA",,"G",5102,"G",56918,"G",241065,485,"CHALFONT","PA","BUCKS"
"18915","COLMAR, PA",,"H",3787,"H",47201,"G",181893,154,"COLMAR","PA","MONTGOMERY"
"18916","DANBORO, PA","E","D",0,"D",0,"D",0,12,"DANBORO","PA","BUCKS"
"18917","DUBLIN, PA",,"G",518,"G",4107,"G",17221,70,"DUBLIN","PA","BUCKS"
"18918","EARLINGTON, PA",,"G",46,"G",464,"G",2145,5,"EARLINGTON","PA","MONTGOMERY"
"18920","ERWINNA, PA","B","S",0,"H",649,"H",3096,17,"ERWINNA","PA","BUCKS"
"18921","FERNDALE, PA",,"G",23,"G",155,"G",670,6,"FERNDALE","PA","BUCKS"
"18922","FOREST GROVE, PA",,"H",26,"G",193,"G",785,7,"FOREST GROVE","PA","BUCKS"
"18923","FOUNTAINVILLE, PA","E","S",0,"H",4647,"H",18857,39,"FOUNTAINVILLE","PA","BUCKS"
"18924","FRANCONIA, PA",,"G",580,"G",7126,"G",26412,23,"FRANCONIA","PA","MONTGOMERY"
"18925","FURLONG, PA",,"G",515,"G",4082,"G",20130,98,"FURLONG","PA","BUCKS"
"18927","HILLTOWN, PA",,"G",111,"G",806,"G",3680,20,"HILLTOWN","PA","BUCKS"
"18928","HOLICONG, PA",,"H",402,"G",2351,"G",10705,32,"HOLICONG","PA","BUCKS"
"18929","JAMISON, PA",,"H",2236,"G",14046,"G",63620,227,"JAMISON","PA","BUCKS"
"18930","KINTNERSVILLE, PA",,"H",195,"G",1261,"G",6353,53,"KINTNERSVILLE","PA","BUCKS"
"18931","LAHASKA, PA",,"G",885,"G",4371,"G",18686,100,"LAHASKA","PA","BUCKS"
"18932","LINE LEXINGTON, PA",,"G",236,"G",2358,"G",10060,20,"LINE LEXINGTON","PA","BUCKS"
"18933","LUMBERVILLE, PA",,"G",74,"G",476,"G",2377,11,"LUMBERVILLE","PA","BUCKS"
"18934","MECHANICSVILLE, PA",,"G",75,"H",1365,"H",5960,12,"MECHANICSVILLE","PA","BUCKS"
"18935","MILFORD SQUARE, PA",,"G",41,"G",275,"G",1140,12,"MILFORD SQUARE","PA","BUCKS"
"18936","MONTGOMERYVILLE, PA",,"G",5556,"G",82059,"G",312630,251,"MONTGOMERYVILLE","PA","MONTGOMERY"
"18938","NEW HOPE, PA",,"G",3147,"G",30007,"G",129284,430,"NEW HOPE","PA","BUCKS"
"18940","NEWTOWN, PA",,"G",12640,"G",182953,"G",752103,1039,"NEWTOWN","PA","BUCKS"
"18942","OTTSVILLE, PA",,"G",788,"G",7478,"G",32776,131,"OTTSVILLE","PA","BUCKS"
"18943","PENNS PARK, PA",,"G",202,"G",3111,"G",12915,22,"PENNS PARK","PA","BUCKS"
"18944","PERKASIE, PA",,"G",3562,"H",29048,"H",128584,434,"PERKASIE","PA","BUCKS"
"18946","PINEVILLE, PA",,"H",150,"G",1039,"G",3812,17,"PINEVILLE","PA","BUCKS"
"18947","PIPERSVILLE, PA",,"G",1738,"G",19770,"G",86482,178,"PIPERSVILLE","PA","BUCKS"
"18949","PLUMSTEADVILLE, PA",,"G",1098,"G",11187,"G",47592,62,"PLUMSTEADVILLE","PA","BUCKS"
"18950","POINT PLEASANT, PA",,"H",249,"H",1718,"H",7166,19,"POINT PLEASANT","PA","BUCKS"
"18951","QUAKERTOWN, PA",,"G",12276,"G",103120,"G",425214,915,"QUAKERTOWN","PA","BUCKS"
"18953","REVERE, PA",,"G",74,"G",348,"G",1766,15,"REVERE","PA","BUCKS"
"18954","RICHBORO, PA",,"G",3144,"G",28885,"G",121988,358,"RICHBORO","PA","BUCKS"
"18955","RICHLANDTOWN, PA",,"G",285,"G",2320,"G",10841,25,"RICHLANDTOWN","PA","BUCKS"
"18956","RUSHLAND, PA",,"G",40,"G",435,"G",2168,14,"RUSHLAND","PA","BUCKS"
"18957","SALFORD, PA","A","D",0,"D",0,"D",0,2,"SALFORD","PA","MONTGOMERY"
"18958","SALFORDVILLE, PA",,"G",18,"G",167,"G",793,5,"SALFORDVILLE","PA","MONTGOMERY"
"18960","SELLERSVILLE, PA",,"G",5155,"G",53542,"G",236195,256,"SELLERSVILLE","PA","BUCKS"
"18962","SILVERDALE, PA",,"H",144,"G",1283,"G",5185,22,"SILVERDALE","PA","BUCKS"
"18963","SOLEBURY, PA",,"G",101,"G",736,"G",3602,16,"SOLEBURY","PA","BUCKS"
"18964","SOUDERTON, PA",,"G",9160,"G",91558,"G",396533,454,"SOUDERTON","PA","MONTGOMERY"
"18966","SOUTHAMPTON, PA",,"G",8630,"G",78842,"G",346414,1109,"SOUTHAMPTON","PA","BUCKS"
"18968","SPINNERSTOWN, PA",,"H",88,"H",600,"H",2786,9,"SPINNERSTOWN","PA","BUCKS"
"18969","TELFORD, PA",,"G",4899,"G",64121,"G",279038,346,"TELFORD","PA","MONTGOMERY"
"18970","TRUMBAUERSVILLE, PA",,"H",790,"H",7375,"H",28497,31,"TRUMBAUERSVILLE","PA","BUCKS"
"18971","TYLERSPORT, PA",,"G",152,"G",1767,"G",6494,8,"TYLERSPORT","PA","MONTGOMERY"
"18972","UPPER BLACK EDDY, PA",,"G",283,"G",1707,"G",7382,62,"UPPER BLACK EDDY","PA","BUCKS"
"18974","WARMINSTER, PA",,"G",17623,"G",216842,"G",887958,1311,"WARMINSTER","PA","BUCKS"
"18976","WARRINGTON, PA",,"G",8778,"G",78980,"G",330535,567,"WARRINGTON","PA","BUCKS"
"18977","WASHINGTON CROSSING, PA",,"G",575,"G",5136,"G",23291,113,"WASHINGTON CROSSING","PA","BUCKS"
"18979","WOXALL, PA","B","D",0,"D",0,"D",0,4,"WOXALL","PA","MONTGOMERY"
"18980","WYCOMBE, PA",,"G",58,"G",339,"G",1720,15,"WYCOMBE","PA","BUCKS"
"18981","ZIONHILL, PA","B","D",0,"D",0,"D",0,5,"ZIONHILL","PA","BUCKS"
"18991","WARMINSTER, PA","B","D",0,"D",0,"D",0,1,"WARMINSTER","PA","BUCKS"
"19001","ABINGTON, PA","I","D",0,"D",0,"D",0,419,"ABINGTON","PA","MONTGOMERY"
"19002","AMBLER, PA",,"G",7393,"G",71642,"G",316116,760,"AMBLER","PA","MONTGOMERY"
"19003","ARDMORE, PA",,"G",5177,"G",51625,"G",227186,566,"ARDMORE","PA","MONTGOMERY"
"19004","BALA CYNWYD, PA",,"G",15390,"G",409641,"G",1280992,910,"BALA CYNWYD","PA","MONTGOMERY"
"19006","HUNTINGDON VALLEY, PA",,"G",9120,"G",86118,"G",386526,1073,"HUNTINGDON VALLEY","PA","MONTGOMERY"
"19007","BRISTOL, PA",,"G",14056,"G",154451,"G",626611,699,"BRISTOL","PA","BUCKS"
"19008","BROOMALL, PA",,"G",8261,"G",83148,"G",352673,640,"BROOMALL","PA","DELAWARE"
"19009","BRYN ATHYN, PA",,"G",775,"G",5709,"G",21904,20,"BRYN ATHYN","PA","MONTGOMERY"
"19010","BRYN MAWR, PA",,"G",12425,"G",146314,"G",609579,684,"BRYN MAWR","PA","DELAWARE"
"19012","CHELTENHAM, PA",,"G",1346,"G",8793,"G",40831,126,"CHELTENHAM","PA","MONTGOMERY"
"19013","CHESTER, PA",,"H",15209,"H",212392,"H",846651,452,"CHESTER","PA","DELAWARE"
"19014","ASTON, PA",,"G",9837,"G",103585,"G",437979,546,"ASTON","PA","DELAWARE"
"19015","BROOKHAVEN, PA",,"H",2437,"G",20900,"G",86961,211,"BROOKHAVEN","PA","DELAWARE"
"19016","CHESTER, PA","B","S",0,"H",620,"H",2414,8,"CHESTER","PA","DELAWARE"
"19017","CHESTER HEIGHTS, PA",,"G",286,"G",4140,"G",14626,32,"CHESTER HEIGHTS","PA","DELAWARE"
"19018","CLIFTON HEIGHTS, PA",,"G",3795,"G",26597,"G",107377,353,"CLIFTON HEIGHTS","PA","DELAWARE"
"19019","PHILADELPHIA, PA",,"G",147,"G",1520,"G",6455,8,"PHILADELPHIA","PA","PHILADELPHIA"
"19020","BENSALEM, PA",,"G",26690,"G",271343,"G",1137052,1721,"BENSALEM","PA","BUCKS"
"19021","CROYDON, PA",,"G",2196,"G",29962,"G",117553,177,"CROYDON","PA","BUCKS"
"19022","CRUM LYNNE, PA",,"G",3518,"G",48716,"G",190319,122,"CRUM LYNNE","PA","DELAWARE"
"19023","DARBY, PA",,"G",3813,"G",38089,"G",158849,289,"DARBY","PA","DELAWARE"
"19025","DRESHER, PA",,"G",4637,"G",71320,"G",231181,200,"DRESHER","PA","MONTGOMERY"
